id_obec;obec;id_obec_nuts;id_okres;gps_lon;gps_lat;obec_alt_nazov;obec_dlhy_nazov;populacia
500402;Klasov;SK0233500402;403;18,254529;48,27669;Klasov;Klasov;1372
500411;Kolíňany;SK0233500411;403;18,191195;48,359283;Kolíňany;Kolíňany;1527
500453;Lehota;SK0233500453;403;17,989396;48,312828;Lehota;Lehota;2216
500470;Lúčnica nad Žitavou;SK0233500470;403;18,287192;48,21163;Lúčnica nad Žitavou;Lúčnica nad Žitavou;906
581097;Ľudovítová;SK0233581097;403;18,078351;48,396861;Ľudovítová;Ľudovítová;242
500488;Lukáčovce;SK0233500488;403;17,934213;48,397558;Lukáčovce;Lukáčovce;1160
580899;Lužianky;SK0233580899;403;18,027338;48,347362;Lužianky;Lužianky;2996
556785;Malé Chyndice;SK0233556785;403;18,284614;48,303655;Malé Chyndice;Malé Chyndice;379
500534;Malé Zálužie;SK0233500534;403;17,986325;48,435981;Malé Zálužie;Malé Zálužie;261
555908;Malý Cetín;SK0233555908;403;18,176212;48,236859;Malý Cetín;Malý Cetín;450
555851;Malý Lapáš;SK0233555851;403;18,18099;48,301324;Malý Lapáš;Malý Lapáš;1256
500569;Melek;SK0233500569;403;18,327037;48,202544;Melek;Melek;490
500577;Mojmírovce;SK0233500577;403;18,064238;48,207471;Mojmírovce;Mojmírovce;2894
500011;Nitra;SK0233500011;403;18,086038;48,312872;Nitra;Nitra;75551
556696;Nitrianske Hrnčiarovce;SK0233556696;403;18,124254;48,331415;Nitrianske Hrnčiarovce;Nitrianske Hrnčiarovce;2186
500631;Nová Ves nad Žitavou;SK0233500631;403;18,32275;48,289395;Nová Ves nad Žitavou;Nová Ves nad Žitavou;1353
500640;Nové Sady;SK0233500640;403;17,980056;48,41678;Nové Sady;Nové Sady;1257
500666;Paňa;SK0233500666;403;18,226998;48,23039;Paňa;Paňa;396
500674;Podhorany;SK0233500674;403;18,111967;48,384148;Podhorany (NR);Podhorany, okres Nitra;1070
500682;Pohranice;SK0233500682;403;18,183844;48,331281;Pohranice;Pohranice;1094
500691;Poľný Kesov;SK0233500691;403;18,06326;48,163131;Poľný Kesov;Poľný Kesov;656
500704;Rišňovce;SK0233500704;403;17,897094;48,367189;Rišňovce;Rišňovce;2032
500712;Rumanová;SK0233500712;403;17,870019;48,328868;Rumanová;Rumanová;808
555991;Svätoplukovo;SK0233555991;403;18,054664;48,227919;Svätoplukovo;Svätoplukovo;1376
581691;Štefanovičová;SK0233581691;403;18,085369;48,185572;Štefanovičová;Štefanovičová;366
582719;Štitáre;SK0233582719;403;18,1596902;48,350005;Štitáre;Štitáre;1059
500780;Šurianky;SK0233500780;403;18,021052;48,424641;Šurianky;Šurianky;583
500798;Tajná;SK0233500798;403;18,361748;48,26295;Tajná;Tajná;277
555967;Telince;SK0233555967;403;18,36836;48,231236;Telince;Telince;410
500844;Veľká Dolina;SK0233500844;403;18,031428;48,185079;Veľká Dolina;Veľká Dolina;677
500518;Veľké Chyndice;SK0233500518;403;18,285319;48,289542;Veľké Chyndice;Veľké Chyndice;324
500887;Veľké Zálužie;SK0233500887;403;17,938992;48,309566;Veľké Zálužie;Veľké Zálužie;4258
500895;Veľký Cetín;SK0233500895;403;18,195544;48,221418;Veľký Cetín;Veľký Cetín;1514
555860;Veľký Lapáš;SK0233555860;403;18,185714;48,290115;Veľký Lapáš;Veľký Lapáš;1868
500917;Vinodol;SK0233500917;403;18,204601;48,189217;Vinodol;Vinodol;2002
500933;Vráble;SK0233500933;403;18,308202;48,243731;Vráble;Vráble;8439
500941;Výčapy-Opatovce;SK0233500941;403;18,0827128;48,410311;Výčapy-Opatovce;Výčapy-Opatovce;2181
500950;Zbehy;SK0233500950;403;18,021147;48,363247;Zbehy;Zbehy;2230
500992;Žirany;SK0233500992;403;18,172048;48,381476;Žirany;Žirany;1338
501018;Žitavce;SK0233501018;403;18,301104;48,200405;Žitavce;Žitavce;409
503029;Andovce;SK0234503029;404;18,106759;47,99395;Andovce;Andovce;1619
503037;Bajtava;SK0234503037;404;18,749988;47,855288;Bajtava;Bajtava;401
503045;Bánov;SK0234503045;404;18,191135;48,048431;Bánov;Bánov;3649
503053;Bardoňovo;SK0234503053;404;18,421371;48,110765;Bardoňovo;Bardoňovo;671
503061;Belá;SK0234503061;404;18,596238;47,830819;Belá (NZ);Belá, okres Nové Zámky;317
503070;Bešeňov;SK0234503070;404;18,26152;48,044196;Bešeňov;Bešeňov;1605
503088;Bíňa;SK0234503088;404;18,642358;47,922061;Bíňa;Bíňa;1424
503096;Branovo;SK0234503096;404;18,306064;48,023696;Branovo;Branovo;590
503100;Bruty;SK0234503100;404;18,580393;47,92337;Bruty;Bruty;578
503118;Čechy;SK0234503118;404;18,372311;48,034516;Čechy;Čechy;310
503126;Černík;SK0234503126;404;18,221379;48,156863;Černík;Černík;1045
503134;Dedinka;SK0234503134;404;18,421763;48,064739;Dedinka;Dedinka;665
503151;Dolný Ohaj;SK0234503151;404;18,250502;48,083198;Dolný Ohaj;Dolný Ohaj;1515
503169;Dubník;SK0234503169;404;18,411089;47,95706;Dubník;Dubník;1566
503177;Dvory nad Žitavou;SK0234503177;404;18,264229;47,992647;Dvory nad Žitavou;Dvory nad Žitavou;5013
503185;Gbelce;SK0234503185;404;18,509368;47,85024;Gbelce;Gbelce;2135
503193;Hul;SK0234503193;404;18,267197;48,100698;Hul;Hul;1194
503207;Chľaba;SK0234503207;404;18,826794;47,829813;Chľaba;Chľaba;693
503215;Jasová;SK0234503215;404;18,396255;47,989616;Jasová;Jasová;1128
503223;Jatov;SK0234503223;404;18,028063;48,13271;Jatov;Jatov;734
503231;Kamenica nad Hronom;SK0234503231;404;18,727012;47,831002;Kamenica nad Hronom;Kamenica nad Hronom;1269
503240;Kamenín;SK0234503240;404;18,645129;47,887924;Kamenín;Kamenín;1450
503258;Kamenný Most;SK0234503258;404;18,653223;47,854076;Kamenný Most;Kamenný Most;1054
503266;Kmeťovo;SK0234503266;404;18,27699;48,167748;Kmeťovo;Kmeťovo;800
503274;Kolta;SK0234503274;404;18,413382;48,017118;Kolta;Kolta;1248
503282;Komjatice;SK0234503282;404;18,170085;48,157146;Komjatice;Komjatice;4266
503291;Komoča;SK0234503291;404;18,022439;47,948877;Komoča;Komoča;956
503312;Leľa;SK0234503312;404;18,773208;47,858442;Leľa;Leľa;304
503321;Lipová;SK0234503321;404;18,174181;48,121153;Lipová (NZ);Lipová, okres Nové Zámky;1515
503339;Ľubá;SK0234503339;404;18,594515;47,851767;Ľubá;Ľubá;402
503347;Malá nad Hronom;SK0234503347;404;18,677427;47,855256;Malá nad Hronom;Malá nad Hronom;385
503355;Malé Kosihy;SK0234503355;404;18,749592;47,923574;Malé Kosihy;Malé Kosihy;394
503363;Maňa;SK0234503363;404;18,283822;48,147545;Maňa;Maňa;2016
503371;Michal nad Žitavou;SK0234503371;404;18,283689;48,185325;Michal nad Žitavou;Michal nad Žitavou;681
503398;Mojzesovo;SK0234503398;404;18,235194;48,13514;Mojzesovo;Mojzesovo;1313
503401;Mužla;SK0234503401;404;18,597584;47,793282;Mužla;Mužla;1830
556092;Nána;SK0234556092;404;18,69267;47,815615;Nána;Nána;1233
503436;Nová Vieska;SK0234503436;404;18,462134;47,870584;Nová Vieska;Nová Vieska;665
503011;Nové Zámky;SK0234503011;404;18,164065;47,986067;Nové Zámky;Nové Zámky;37009
582361;Obid;SK0234582361;404;18,646139;47,777796;Obid;Obid;1164
